User ID,Mobile No.,User DOB,User Job,Duration,Intl_Plan,Voicemail_Plan,Voicemail_Messages,Day_Minutes,Day_Calls,Day_Charge,Eve_Minutes,Eve_Calls,Eve_Charge,Night_Minutes,Night_Calls,Night_Charge,Intl_Minutes,Intl_Calls,Intl_Charge,Service_Calls,Attrition
2296,9022538745,1943-02-12,Health visitor,190,,no,,142.9,96,315.77,177.9,96,196.56,113.3,117,66.3,6.6,4,23.14,0,No
2297,7917974430,1975-07-04,Risk analyst,109,no,no,,175.6,80,388.05,238.0,94,262.99,198.4,103,116.09,10.2,6,35.75,1,No
2298,9374026168,1962-05-12,Proofreader,136,,no,0.0,92.4,109,204.23000000000002,219.0,115,242.06,212.6,80,124.41,12.9,4,45.24,2,No
2299,6767730179,1972-07-07,Surgeon,86,no,no,0.0,92.8,92,205.14,159.6,87,176.41,148.7,115,86.97,8.8,5,30.939999999999998,1,No
2300,8765105244,1954-12-29,Production manager,100,no,yes,,221.7,100,489.96999999999997,236.1,70,260.91,192.7,91,112.71,8.0,4,,0,No
2301,6494457113,1955-09-23,"Librarian, academic",106,no,no,0.0,159.6,94,352.69,276.8,118,305.89,,65,130.78,8.8,3,30.939999999999998,0,No
2302,7272867110,1961-11-02,Hydrographic surveyor,104,no,no,,144.5,,319.41,180.5,85,199.42,226.0,94,132.21,17.0,6,59.67,2,No
2303,7736641813,1972-04-16,Data processing manager,129,no,no,0.0,159.1,100,351.65000000000003,,90,223.73000000000002,233.1,96,136.37,11.5,6,40.43,2,No
2304,6944878366,1991-06-03,Accounting technician,205,no,no,0.0,49.9,,110.24000000000001,150.7,81,166.53,188.2,67,110.11000000000001,10.1,4,35.49,2,No
2305,7848900542,1986-01-25,Academic librarian,93,no,yes,32.0,116.9,120,258.31,232.4,97,256.75,127.7,112,74.75,11.0,9,38.61,0,No
2306,6263733940,1942-10-10,Chief Operating Officer,123,no,no,0.0,150.0,98,331.5,89.8,95,99.19,326.0,91,190.71,11.1,3,39.0,3,No
2307,9610623702,1995-02-01,Location manager,99,,no,0.0,254.4,120,562.25,159.3,92,176.01999999999998,264.4,94,154.70000000000002,6.0,5,21.060000000000002,1,No
2308,8094427914,1953-04-30,Commercial/residential surveyor,61,,yes,33.0,270.7,53,598.26,200.7,116,221.77999999999997,201.7,102,118.04,10.9,3,38.22,3,No
2309,8984986779,1955-12-18,Garment/textile technologist,71,no,no,0.0,207.0,112,457.46999999999997,,96,192.01,,61,104.38999999999999,12.1,3,42.51,1,No
2310,8097701673,1997-06-16,"Surveyor, planning and development",4,yes,no,0.0,145.3,,321.09999999999997,303.8,93,335.66,,82,120.50999999999999,8.9,4,,0,No
2311,6018984114,1996-02-15,Animal nutritionist,148,,yes,,230.7,102,509.86,233.8,109,258.31,215.8,90,126.23000000000002,13.5,2,47.449999999999996,3,No
2312,7874863673,1945-06-23,"Development worker, international aid",141,no,no,0.0,151.5,104,334.88,,114,267.67,304.2,109,177.97,10.8,2,37.96,1,No
2313,8181209088,1993-03-31,Passenger transport manager,56,no,no,0.0,146.1,57,322.92,196.2,97,216.84,310.1,110,181.35,9.2,3,32.24,0,No
2314,8807314486,1946-07-28,Animal nutritionist,160,no,no,0.0,256.0,111,565.76,187.4,61,207.09,119.1,81,69.68,11.5,4,40.43,3,No
2315,6956824161,1950-08-18,Dancer,43,no,yes,35.0,200.2,105,442.39,244.4,88,270.01,207.2,97,121.16,11.6,4,40.69,3,No
2316,8607005753,1955-06-29,"Civil engineer, consulting",42,no,no,0.0,150.7,52,333.06,246.7,96,272.61,,118,60.71,7.0,4,24.57,2,No
2317,9666368506,1995-11-10,"Programmer, systems",135,yes,no,0.0,186.0,107,411.06,66.0,94,72.93,213.1,105,124.67,12.9,4,45.24,1,No
2318,8979422400,1999-02-08,Product/process development scientist,106,no,no,,212.9,110,470.46999999999997,,69,206.70000000000002,128.1,71,74.88,6.3,3,,3,No
2319,7257003524,1948-11-18,Pharmacologist,106,no,no,0.0,194.8,133,430.55999999999995,213.4,73,235.82,190.8,92,111.67,11.5,7,40.43,0,No
2320,7978689953,1994-09-13,Stage manager,83,no,yes,30.0,272.5,105,602.29,,83,279.63,180.8,123,105.82000000000001,8.7,6,30.55,3,No
2321,7672845272,1982-01-03,Community arts worker,110,no,no,,135.1,109,298.61,205.2,99,226.72000000000003,166.3,119,97.24000000000001,11.7,4,41.08,1,No
2322,7691040090,1965-01-12,"Psychologist, clinical",153,no,no,0.0,154.6,56,341.64,263.0,84,290.68,367.7,89,215.15,15.5,2,54.470000000000006,1,No
2323,8178297650,1947-11-15,Public house manager,109,no,yes,35.0,230.5,116,509.46999999999997,265.8,130,293.67,269.7,69,157.82,10.6,6,,5,No
2324,6693139333,1952-07-11,Network engineer,31,no,no,0.0,165.4,84,365.56,203.7,107,225.02999999999997,201.7,65,118.04,8.2,1,28.73,1,No
2327,6553191469,1986-08-20,Occupational hygienist,124,no,no,0.0,253.5,104,560.3000000000001,117.9,123,130.26,248.5,104,145.34,14.0,2,49.14,0,No
2329,6958937278,1960-09-24,"Designer, exhibition/display",122,no,no,0.0,168.3,96,371.93,87.6,91,96.85000000000001,247.2,87,144.56,8.4,6,29.51,1,No
2330,9071985687,2000-08-16,Chemical engineer,137,no,no,0.0,104.7,115,231.4,249.8,144,275.99,192.3,99,112.45,8.9,2,31.2,1,No
2331,6151925322,1973-05-07,"Therapist, nutritional",69,no,no,0.0,135.4,,299.26,238.1,124,263.12,195.6,102,114.4,10.6,2,37.18,1,No
2332,7746677762,2003-11-22,"Psychologist, forensic",46,no,yes,34.0,191.4,102,423.02,361.8,96,399.75,147.5,132,86.32,7.2,2,25.22,1,No
2333,8270592947,1968-11-03,Occupational therapist,103,no,no,,158.7,90,350.74,198.4,117,219.18,181.1,76,105.95,10.5,4,,1,No
2334,8384821979,1991-03-15,"Nurse, learning disability",16,no,no,0.0,144.8,84,320.06,164.9,141,182.26,231.5,75,135.46,8.2,4,28.73,2,No
2335,6359006496,1991-02-27,Public relations officer,119,no,no,0.0,98.8,97,218.4,146.9,68,162.37,190.7,105,111.54,10.0,4,35.1,3,No
2337,6290300439,1979-11-07,Barrister's clerk,122,no,yes,,163.0,107,360.23,312.8,118,345.67,200.0,85,117.0,11.6,5,40.69,1,No
2338,7208073771,1946-01-31,Optometrist,139,no,no,0.0,181.6,119,401.31,335.7,118,370.89,149.8,64,87.62,8.3,6,29.120000000000005,4,No
2339,9998386517,1986-04-29,Logistics and distribution manager,67,no,no,0.0,129.0,78,285.09,188.0,116,207.74,235.0,102,137.54,11.2,3,39.26,2,No
2340,7469236729,1979-11-15,"Scientist, water quality",84,no,no,0.0,86.0,83,190.06,260.7,86,288.08,98.6,109,57.720000000000006,8.9,4,31.2,1,No
2341,9090409247,1982-11-08,Printmaker,101,no,yes,17.0,193.9,71,428.48,189.8,81,209.69,196.3,97,114.79,12.6,7,44.199999999999996,0,No
2342,8471599769,1998-04-20,Production engineer,40,no,no,0.0,109.4,107,241.8,244.7,102,270.40000000000003,276.9,123,161.98000000000002,7.1,7,24.96,0,No
2343,8401713830,1964-03-13,Tour manager,61,no,no,,188.9,105,417.43,153.6,116,169.78,,106,124.8,10.2,2,35.75,2,No
2345,6907284780,1984-10-20,Freight forwarder,95,no,no,0.0,183.4,98,405.34,281.3,95,310.83,,113,61.49000000000001,8.2,8,28.73,1,No
2346,6603787603,1963-06-09,"Conservation officer, nature",98,no,no,0.0,288.1,101,636.74,137.9,93,152.36,206.5,88,120.76999999999998,0.0,0,0.0,0,No
2347,7563453329,1990-12-18,Interpreter,114,no,no,0.0,169.2,96,373.88,,83,165.62,196.9,119,115.17999999999999,4.6,4,,2,No
2349,8217833833,1990-07-25,Advertising copywriter,149,no,yes,20.0,264.4,102,584.35,219.6,123,242.71000000000004,200.4,89,117.25999999999999,11.3,3,39.65,2,No
2350,9672734833,1996-12-27,Pathologist,22,no,no,,207.7,116,459.03000000000003,210.6,99,232.7,238.2,88,139.36,9.6,5,33.67,0,No
2351,7476524512,1975-12-11,"Engineer, manufacturing systems",176,no,no,,169.5,151,374.66,112.9,84,124.8,56.6,99,33.15,8.7,4,30.55,0,No
2352,9863072548,1962-02-28,"Pharmacist, hospital",152,no,no,0.0,141.5,102,312.78,263.0,94,290.68,207.1,113,121.16,3.4,4,11.96,2,No
2353,8738348132,2005-05-24,Fitness centre manager,118,no,no,0.0,154.8,71,342.16,244.0,73,269.62,159.6,81,93.34,12.8,4,44.98,0,No
2354,6725869569,1954-11-14,Production manager,101,yes,no,0.0,133.5,51,295.09999999999997,219.6,96,242.71000000000004,210.0,74,122.85,11.7,4,41.08,1,No
2356,7152830789,1971-10-23,Land/geomatics surveyor,118,no,no,0.0,224.6,94,496.34,225.9,120,249.6,269.0,105,157.43,12.5,8,43.94,2,No
2359,7333211808,1967-02-25,Solicitor,71,,no,0.0,104.0,92,229.84,197.0,125,217.75,110.1,123,64.35000000000001,14.6,8,,0,No
2360,9414132770,1946-12-02,Primary school teacher,71,no,yes,31.0,115.4,90,255.06,217.4,78,240.24,,102,140.4,13.1,4,46.02,1,No
2361,9816215809,1966-01-07,Ecologist,68,no,no,0.0,222.1,107,490.88,199.4,102,220.35,162.4,107,95.03,9.4,3,33.02,2,No
2362,9893358250,1957-12-20,Customer service manager,66,no,no,0.0,116.4,98,257.27,95.6,74,105.69000000000001,,94,106.21,10.5,3,36.92,3,No
2363,6435472386,1978-06-29,"Radiographer, diagnostic",101,,no,0.0,217.7,118,481.13,231.7,128,255.97000000000003,,128,108.42,0.0,0,0.0,3,No
2364,6186016761,1965-02-11,"Engineer, materials",116,no,no,,129.4,84,286.0,157.3,89,173.81,,77,126.1,13.3,3,46.67,0,No
2365,6117880305,1994-09-27,Science writer,54,no,yes,33.0,161.8,73,357.63,,58,301.73,153.9,76,90.09,13.7,4,48.1,0,No
2366,6402923508,1967-03-12,Graphic designer,112,no,yes,29.0,198.8,122,439.4,238.6,114,263.64,289.5,69,169.39,11.5,5,40.43,1,No
2367,6498572281,1993-01-27,"Copywriter, advertising",122,no,yes,45.0,147.8,,326.69,147.4,93,162.89,203.5,110,119.08,14.0,5,49.14,1,No
2368,9201280547,1996-09-24,Hydrologist,74,no,no,0.0,262.3,114,579.6700000000001,198.9,96,219.83,,90,97.11,6.6,5,23.14,3,No
2369,6503199347,1977-12-03,Personal assistant,90,no,no,0.0,246.4,83,544.57,160.3,88,177.19,170.9,99,99.97,7.6,7,26.65,1,No
2371,8744335464,1956-04-01,"Engineer, drilling",85,no,no,0.0,183.4,111,405.34,,98,186.54999999999998,199.7,97,116.87,9.9,4,34.71,4,No
2372,7026993729,1995-04-24,Heritage manager,100,no,no,0.0,191.9,,424.05999999999995,200.9,101,222.03999999999996,271.9,74,159.12,18.2,3,63.83,1,No
2373,6374298382,1965-04-11,Geochemist,114,no,no,0.0,187.8,109,415.09,,97,170.82,213.9,102,125.19000000000001,10.1,3,35.49,2,No
2374,6815771117,1990-01-22,Chartered loss adjuster,83,no,no,,259.7,106,573.9499999999999,152.7,116,168.74,224.7,92,131.43,10.2,2,35.75,0,No
2375,6943189646,1999-10-24,Secretary/administrator,157,yes,no,0.0,180.4,123,398.71000000000004,194.0,98,214.36999999999998,,88,132.99,8.4,5,29.51,0,No
2376,9475792966,1955-02-09,Marine scientist,51,no,no,0.0,51.8,,114.53,230.2,104,254.41,227.5,118,133.12,10.4,4,36.53,2,No
2379,9986401678,1997-10-26,"Designer, textile",112,no,no,0.0,206.2,122,455.65,164.5,94,181.74,140.3,101,82.03,12.6,7,44.199999999999996,3,No
2380,6129995824,1954-12-25,"Engineer, manufacturing systems",56,no,no,0.0,164.3,,363.09,233.7,107,258.18,187.3,104,109.59,11.8,1,,2,No
2382,6858587826,1991-03-21,Tourist information centre manager,64,no,yes,22.0,200.4,,442.91,131.1,84,144.82,230.7,67,134.94,7.6,5,,1,No
2383,7890531671,1956-09-06,Heritage manager,123,no,no,0.0,154.3,107,340.99,183.0,111,202.28,54.0,134,31.590000000000003,10.9,8,38.22,0,No
2384,6431894515,1955-12-20,Site engineer,68,no,yes,30.0,122.9,93,271.57,233.5,91,258.05,199.5,144,116.74000000000001,9.6,2,33.67,2,No
2385,8357161430,1947-12-06,Acupuncturist,40,yes,no,0.0,220.8,100,488.02,,106,293.53999999999996,212.8,94,124.54,6.4,3,22.49,0,No
2386,9522323076,1961-09-08,Control and instrumentation engineer,132,no,no,0.0,214.6,78,474.23999999999995,251.7,98,278.07,240.8,88,140.92,13.9,2,48.75,0,No
2391,8535228534,1963-06-08,English as a second language teacher,122,no,no,0.0,145.6,102,321.75,284.7,111,314.59999999999997,228.2,91,133.51,12.2,5,42.77,0,No
2392,7204570490,1950-07-26,Data scientist,130,no,yes,19.0,152.9,,337.87,,99,235.56,205.3,114,120.12,10.8,6,37.96,2,No
2393,7656085931,1997-09-27,Company secretary,90,no,no,0.0,125.4,158,277.16,269.1,83,297.31,238.6,103,139.62,11.0,7,38.61,1,No
2394,9541786553,1947-11-26,Press sub,139,no,yes,25.0,138.3,96,305.63,80.6,79,89.05,163.7,83,95.81,8.3,8,29.120000000000005,0,No
2395,7940522177,2000-03-15,Music therapist,57,no,no,0.0,189.3,157,418.34,174.9,70,193.31,221.9,117,129.87,11.2,5,39.26,3,No
2396,9729606940,1982-10-24,Hotel manager,128,no,no,0.0,199.3,,440.44000000000005,194.8,102,215.27999999999997,298.2,82,174.46,14.3,2,50.18,4,No
2397,6282493708,1985-02-26,Advertising art director,127,yes,no,0.0,247.5,99,547.04,108.5,118,119.86000000000001,232.0,72,135.72,10.6,3,,2,No
2399,6612111171,1943-06-12,Information officer,177,no,no,0.0,175.4,99,387.66,155.3,83,171.6,179.4,86,104.91,11.5,3,40.43,1,No
2400,6579344230,1994-05-16,Teaching laboratory technician,121,no,no,0.0,179.4,70,396.5,143.0,93,158.08,116.3,113,67.99000000000001,11.2,5,,1,No
2401,6429759105,1999-11-22,IT sales professional,99,yes,yes,39.0,126.8,94,280.28,293.6,115,324.48,174.1,91,101.79,8.4,4,29.51,0,No
2404,8398125117,1970-02-14,"Designer, blown glass/stained glass",21,no,no,0.0,91.9,109,203.06,198.4,111,219.18,,125,100.49000000000001,13.0,7,45.629999999999995,2,No
2405,6838807120,1960-07-21,"Designer, blown glass/stained glass",56,,no,0.0,210.4,80,465.01000000000005,176.6,96,195.13,149.7,56,87.62,15.5,4,54.470000000000006,1,No
2407,8764387959,1994-03-05,Science writer,81,,no,0.0,145.6,59,321.75,287.9,131,318.11,,121,106.34,9.2,4,,2,No
2409,8226208254,1960-07-10,"Engineer, control and instrumentation",68,no,no,,232.4,76,513.63,153.3,103,169.39,214.6,107,125.58,10.5,2,36.92,1,No
2410,8703679760,1973-11-16,Product designer,183,no,yes,8.0,86.5,119,191.23000000000002,285.2,97,315.12,180.4,133,105.55999999999999,8.7,2,,2,No
2411,7765287630,1977-07-22,"Engineer, drilling",90,no,no,0.0,109.9,102,242.84,220.8,114,244.01,104.0,133,60.839999999999996,10.9,6,38.22,0,No
2412,8297909280,1975-01-26,Environmental consultant,165,no,no,0.0,156.0,88,344.76,276.1,81,305.11,175.9,94,102.96,9.3,5,32.629999999999995,1,No
2414,9927979781,1970-03-24,"Scientist, forensic",59,no,no,,195.0,58,430.95,198.5,88,219.31,,110,177.97,14.8,9,52.0,0,No
2415,8954666850,1959-12-29,"Engineer, agricultural",16,yes,no,0.0,110.0,91,243.1,147.3,75,162.76,190.5,73,111.41,6.4,7,22.49,0,No
2417,9895146260,1999-07-17,Wellsite geologist,113,no,no,0.0,156.0,141,344.76,256.8,72,283.78999999999996,,123,102.57,11.9,5,41.73,2,No
2418,9090058293,1996-01-15,Photographer,120,no,no,0.0,98.2,99,216.97000000000003,186.7,85,206.31,,96,85.8,9.3,4,,2,No
2419,9793643782,1946-12-12,Trade union research officer,115,no,no,0.0,210.6,120,465.4,153.1,84,169.13,262.2,79,153.4,11.0,5,38.61,0,No
2423,8508376496,1965-11-01,Call centre manager,38,no,yes,36.0,115.4,98,255.06,166.2,83,183.69,184.7,79,108.03,15.2,6,53.3,2,No
2424,7183760441,1944-01-27,Social worker,1,no,no,0.0,123.8,113,273.65000000000003,236.2,77,261.03999999999996,73.2,81,42.77,3.7,2,13.0,0,No
2425,6525197174,1945-12-28,"Surveyor, commercial/residential",97,no,yes,,117.6,97,259.87,196.3,126,216.97000000000003,157.4,113,92.04,6.4,3,22.49,1,No
2426,6480135866,2003-07-24,"Designer, textile",55,no,yes,28.0,105.3,82,232.7,,109,218.14000000000001,187.5,91,109.72,8.6,6,30.159999999999997,2,No
2427,9274917683,1981-06-07,Curator,75,no,no,0.0,111.7,121,246.86999999999998,237.3,119,262.21000000000004,253.5,110,148.33,13.1,6,46.02,1,No
2428,7178138406,1995-05-26,Advertising account planner,83,no,no,,159.3,104,352.03999999999996,202.3,98,223.6,229.0,73,134.03,9.5,3,33.41,2,No
2430,6138748704,1979-09-10,"Lighting technician, broadcasting/film/video",101,no,yes,21.0,238.0,88,525.98,209.6,84,231.66,233.0,95,136.37,10.0,5,,2,No
2431,8851101313,1944-07-21,Press sub,120,no,yes,,128.1,,283.14,247.7,78,273.65000000000003,199.7,121,116.87,15.6,3,54.73,0,No
2432,7842497551,1945-09-09,Health service manager,183,no,yes,31.0,171.2,104,378.3,193.6,74,213.98000000000002,196.5,85,114.92,10.2,4,,1,No
2434,8856941210,1950-12-04,Air cabin crew,80,no,no,0.0,220.0,114,486.2,207.7,76,229.45,,137,98.54,12.1,3,42.51,2,No
2435,6417556918,1954-05-15,Fish farm manager,88,no,no,0.0,55.6,65,122.85,242.7,121,268.19,176.3,134,103.09,11.3,4,39.65,0,No
2436,7501013606,1994-11-09,Clinical embryologist,112,no,yes,23.0,286.6,79,633.36,315.3,102,348.40000000000003,193.9,101,113.49000000000001,10.3,6,36.14,1,No
2437,9080018823,1983-11-01,Physiotherapist,63,no,no,0.0,207.6,96,458.77,229.0,112,253.10999999999999,,131,95.16,13.3,2,46.67,1,No
2439,6542923778,1991-07-15,Advertising account executive,92,no,no,0.0,197.2,113,435.76000000000005,242.3,116,267.8,192.0,76,112.32000000000001,11.0,5,38.61,2,No
2440,7843196202,1987-12-15,Soil scientist,177,,no,0.0,175.7,120,388.31,,90,186.29,198.9,110,116.35,14.6,4,51.22,1,No
2441,8883093592,1971-06-04,Technical brewer,118,no,no,0.0,205.2,115,453.44000000000005,184.8,137,204.23000000000002,176.1,115,102.96,7.0,6,24.57,0,No
2442,6885112682,1993-10-07,Special educational needs teacher,111,no,yes,13.0,193.1,104,426.78999999999996,111.6,98,123.37,227.4,94,132.99,12.1,4,42.51,1,No
2443,8746710062,1966-04-10,"Education officer, environmental",82,,yes,34.0,232.6,121,514.02,153.2,115,169.26,,77,167.70000000000002,4.7,3,16.51,3,No
2444,8165803065,1975-04-08,Intelligence analyst,74,,no,0.0,102.7,89,226.98000000000002,149.3,100,164.97,188.1,114,109.98000000000002,11.0,5,38.61,0,No
2445,6123308480,1961-05-17,"Radiographer, diagnostic",121,no,yes,,263.1,,581.49,279.3,118,308.62,,143,74.36,9.7,4,34.06,5,No
2446,9632238015,1956-06-27,"Psychologist, prison and probation services",131,no,no,0.0,197.0,79,435.37,201.0,114,222.17,151.2,111,88.39999999999999,11.6,5,40.69,1,No
2447,9746434360,1961-05-13,"Research officer, government",125,no,no,0.0,169.3,90,374.14,156.0,138,172.38,210.8,106,123.37,11.6,6,40.69,2,No
2448,8982711060,1961-06-27,Sales promotion account executive,19,no,no,0.0,201.5,123,445.38,129.2,110,142.74,220.6,98,129.09,12.9,4,45.24,1,No
2449,7097558042,1992-04-26,"Surveyor, land/geomatics",138,no,no,0.0,251.0,119,554.71,91.2,96,100.75,142.2,87,83.2,13.8,3,48.49,3,No
2450,6101457662,1995-10-31,Secondary school teacher,119,no,no,0.0,230.4,117,509.21000000000004,225.0,101,248.69,198.5,111,116.09,7.6,6,26.65,3,No
2451,6110314593,1947-04-23,Tax adviser,137,no,no,0.0,109.8,120,242.71000000000004,230.5,86,254.67,255.8,103,149.63,11.9,6,41.73,1,No
2453,8747593998,1954-03-11,Dispensing optician,135,no,no,0.0,173.4,107,383.24,222.0,84,245.31,,94,37.57,13.7,6,48.1,1,No
2454,6952544140,1969-06-12,"Engineer, water",134,no,yes,38.0,214.4,93,473.85,,57,233.86999999999998,,79,96.59,10.0,8,35.1,1,No
2455,9710864394,1957-03-10,Audiological scientist,45,no,no,0.0,96.1,103,212.42,,134,272.74,229.7,92,134.42,9.7,4,,1,No
2456,8630122233,1944-09-15,Bookseller,129,no,no,,101.4,145,224.11999999999998,,116,275.21000000000004,157.6,107,92.17,7.1,6,24.96,1,No
2457,9189440500,1946-05-18,Logistics and distribution manager,142,no,no,0.0,232.5,74,513.89,181.8,142,200.85,203.1,86,118.82000000000001,10.4,6,36.53,4,No
2458,7881136722,1969-04-12,"Engineer, agricultural",130,no,yes,45.0,174.5,120,385.71000000000004,217.5,95,240.36999999999998,220.3,67,128.83,12.2,2,42.77,1,No
2459,6778719796,2000-04-16,"Investment banker, corporate",163,no,yes,23.0,224.0,126,495.03999999999996,233.5,89,258.05,293.9,104,171.99,8.8,4,30.939999999999998,1,No
2460,7954212166,2002-01-02,Biomedical scientist,105,no,no,0.0,211.1,99,466.57,176.7,66,195.26,,96,129.61,14.7,7,51.61,4,No
2461,7633129433,1951-06-08,Technical sales engineer,119,no,no,0.0,109.2,96,241.27999999999997,,80,169.13,240.0,102,140.4,9.8,5,34.449999999999996,2,No
2462,9634502067,1965-11-07,Estate manager/land agent,78,no,no,0.0,220.0,95,486.2,,121,198.76999999999998,188.2,109,110.11000000000001,11.5,5,40.43,0,No
2463,6602841702,1971-07-30,Financial controller,92,no,no,0.0,181.4,98,400.92,164.5,98,181.74,171.0,110,99.97,10.9,4,,2,No
2464,8749491985,1980-12-18,Sub,146,no,yes,11.0,180.7,82,399.36,173.7,90,191.88,231.5,89,135.46,10.1,4,35.49,2,No
2465,8305288111,1947-07-18,Immunologist,125,no,yes,32.0,96.5,109,213.33,145.8,109,161.07,174.4,82,102.05,9.4,2,33.02,1,No
2466,6063991694,2000-02-15,Arts administrator,88,no,no,0.0,183.5,93,405.59999999999997,170.5,80,188.37,193.8,88,113.36000000000001,8.3,5,,3,No
2467,9800831057,1975-04-03,"Engineer, biomedical",83,,yes,38.0,107.9,90,238.42,140.4,94,155.09,253.6,79,148.33,10.5,2,36.92,0,No
2468,6843702921,1978-12-04,Brewing technologist,3,,no,0.0,161.0,96,355.81,244.9,82,270.66,180.8,103,105.82000000000001,7.7,6,27.04,1,No
2470,8756739090,1993-01-13,"Education officer, museum",48,no,no,0.0,149.2,146,329.68,161.9,109,178.88,197.9,109,115.83,8.3,2,29.120000000000005,3,No
2471,7922346892,1984-12-20,"Education officer, environmental",189,no,no,0.0,227.8,124,503.48999999999995,,112,187.33,201.1,91,117.65,5.6,4,19.63,3,No
2472,8388374706,2003-05-22,"Engineer, materials",95,no,yes,23.0,160.3,87,354.25,202.4,101,223.6,,122,111.8,7.4,3,,0,No
2474,7572780911,1988-04-26,Mental health nurse,66,,yes,40.0,141.7,87,313.17,268.3,89,296.53,,68,141.18,8.5,7,29.9,0,No
2475,7416726192,1987-12-18,Restaurant manager,80,no,yes,22.0,196.4,,434.07,150.3,109,166.14,176.2,75,103.09,9.3,1,32.629999999999995,0,No
2476,7634345436,1966-05-01,"Psychotherapist, child",1,no,no,0.0,175.2,,387.14,151.7,79,167.57,230.5,109,134.81,5.3,3,18.59,1,No
2477,9008090741,1991-07-18,Publishing copy,84,no,no,0.0,146.8,133,324.48,171.7,73,189.67,234.5,69,137.15,9.9,3,,1,No
2478,9331034320,1957-12-17,"Engineer, drilling",96,no,no,0.0,173.9,111,384.28,,105,317.59,204.8,91,119.86000000000001,9.1,7,31.98,1,No
2479,8195645936,1958-06-11,"Scientist, product/process development",123,no,yes,34.0,305.2,,674.44,156.5,109,172.9,,81,163.79999999999998,13.2,7,46.28,1,No
2481,8633687485,1986-06-13,Nutritional therapist,105,yes,no,0.0,150.0,106,331.5,293.8,123,324.61,250.7,65,146.64,10.3,7,36.14,3,No
2482,8516784482,1996-06-27,Rural practice surveyor,80,no,no,0.0,197.5,,436.53999999999996,206.9,119,228.67,163.6,109,95.68,11.3,4,,1,No
2483,7907573568,1976-12-11,Product manager,157,no,no,,240.2,67,530.79,,98,169.13,249.0,72,145.73000000000002,10.2,6,35.75,2,No
2484,9625758331,1984-10-12,Community education officer,67,no,yes,30.0,186.2,117,411.45,286.7,76,316.81,164.3,113,96.07,12.9,3,45.24,2,No
2485,9300036021,1965-10-06,Personnel officer,141,,yes,,116.9,127,258.31,276.5,88,305.5,289.9,125,169.65,12.3,2,,0,No
2486,6441307683,1949-09-03,Animal nutritionist,79,no,yes,17.0,236.7,95,523.12,,56,291.2,259.6,107,151.84,12.0,4,42.120000000000005,1,No
2487,6941023850,1959-08-04,"Designer, ceramics/pottery",76,,no,,173.2,93,382.72,131.2,80,144.95000000000002,170.9,104,99.97,5.4,3,18.98,0,No
2488,9466794029,1996-03-31,"Editor, film/video",111,no,no,,152.2,114,336.31,137.2,102,151.58,185.9,97,108.80999999999999,9.8,3,34.449999999999996,0,No
2489,6333150695,1995-02-10,Ship broker,94,no,no,0.0,181.3,135,400.66,,108,201.5,180.6,103,105.69000000000001,6.7,2,23.53,0,No
2491,7771140190,1945-12-17,"Geologist, engineering",109,no,no,0.0,175.4,125,387.66,250.7,87,277.03,289.3,74,169.26,9.8,9,34.449999999999996,1,No
2492,7695644984,1989-09-02,"Accountant, chartered public finance",138,no,no,0.0,87.6,112,193.57,266.9,107,294.97,214.6,104,125.58,9.8,10,34.449999999999996,2,No
2493,6155578585,1978-12-20,Forensic psychologist,73,no,no,0.0,203.3,,449.28000000000003,141.9,87,156.78,,71,117.38999999999999,8.5,6,29.9,0,No
2495,9275518288,1951-04-28,Public house manager,148,no,yes,21.0,262.9,135,580.97,149.5,96,165.23000000000002,140.5,109,82.16,8.1,4,28.47,1,No
2496,7176299221,1983-04-09,"Engineer, automotive",103,no,no,,160.8,91,355.42,155.8,82,172.12,254.3,103,148.72,8.5,3,29.9,1,No
2497,7306301693,2001-08-13,"Doctor, general practice",143,no,yes,22.0,141.8,116,313.43,167.3,99,184.86,178.1,130,104.13,7.8,3,27.43,1,No
2498,9298021319,2004-01-03,Arts development officer,79,no,yes,32.0,50.6,62,111.8,201.4,87,222.56,,121,85.93,4.2,4,14.689999999999998,2,No
2499,9195007848,2002-05-10,Data processing manager,89,no,no,0.0,134.9,59,298.09,156.0,152,172.38,197.5,112,115.57000000000001,10.2,5,35.75,1,No
2500,6849528979,1950-10-07,"Production assistant, radio",120,no,no,0.0,252.1,110,557.18,226.1,103,249.85999999999999,,83,91.0,13.8,3,48.49,1,No
2501,6144375390,1966-11-09,Leisure centre manager,121,no,yes,,215.5,95,476.32,241.8,92,267.15000000000003,,108,85.93,9.6,3,33.67,1,No
2502,8017807911,1959-09-12,Building surveyor,101,no,no,,124.8,66,275.86,257.2,85,284.18,193.2,115,112.97,13.4,4,47.06,0,No
2503,7656119196,1987-09-28,"Merchandiser, retail",115,no,no,0.0,178.7,114,394.94,271.0,96,299.52,245.9,94,143.91,16.4,5,,2,No
2504,7094665493,1961-10-08,"Librarian, academic",168,no,no,0.0,183.2,131,404.82,179.2,73,197.99,292.8,100,171.34,9.9,5,,2,No
2505,7131702334,1949-08-04,"Civil engineer, consulting",90,no,no,,167.5,96,370.24,139.1,104,153.66,,87,80.99000000000001,13.0,1,45.629999999999995,1,No
2506,7780947225,1988-04-05,"Engineer, agricultural",70,no,no,,147.1,105,325.13,200.0,135,221.0,234.9,65,137.41,12.5,9,43.94,3,No
